id,path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
15081,/kaggle/input/fashion-product-images-small/images/15081.jpg,2,1,1,78,7,1,1,2
36203,/kaggle/input/fashion-product-images-small/images/36203.jpg,3,1,2,24,9,2,2,1
44623,/kaggle/input/fashion-product-images-small/images/44623.jpg,5,2,22,44,19,2,2,1
5504,/kaggle/input/fashion-product-images-small/images/5504.jpg,1,1,1,5,17,2,1,1
20366,/kaggle/input/fashion-product-images-small/images/20366.jpg,1,1,1,5,6,2,1,1
1998,/kaggle/input/fashion-product-images-small/images/1998.jpg,1,1,1,5,4,1,7,4
11421,/kaggle/input/fashion-product-images-small/images/11421.jpg,1,1,1,5,1,1,1,1
25614,/kaggle/input/fashion-product-images-small/images/25614.jpg,2,2,3,3,8,3,3,1
33771,/kaggle/input/fashion-product-images-small/images/33771.jpg,5,2,8,43,2,2,1,1
38399,/kaggle/input/fashion-product-images-small/images/38399.jpg,5,2,22,44,1,2,2,4
28937,/kaggle/input/fashion-product-images-small/images/28937.jpg,2,1,1,21,4,2,2,2
43406,/kaggle/input/fashion-product-images-small/images/43406.jpg,1,1,1,1,7,2,2,1
13376,/kaggle/input/fashion-product-images-small/images/13376.jpg,2,3,5,7,2,1,1,1
27143,/kaggle/input/fashion-product-images-small/images/27143.jpg,2,1,9,12,8,2,2,1
26091,/kaggle/input/fashion-product-images-small/images/26091.jpg,1,1,1,1,2,2,2,3
46948,/kaggle/input/fashion-product-images-small/images/46948.jpg,2,4,12,27,17,4,4,1
50011,/kaggle/input/fashion-product-images-small/images/50011.jpg,2,1,9,12,8,3,5,4
34554,/kaggle/input/fashion-product-images-small/images/34554.jpg,5,2,8,61,2,2,2,1
6381,/kaggle/input/fashion-product-images-small/images/6381.jpg,1,3,5,23,8,2,1,4
46174,/kaggle/input/fashion-product-images-small/images/46174.jpg,2,2,13,60,2,1,2,1
35486,/kaggle/input/fashion-product-images-small/images/35486.jpg,1,3,5,23,8,3,5,1
7253,/kaggle/input/fashion-product-images-small/images/7253.jpg,1,3,10,13,4,1,1,1
49900,/kaggle/input/fashion-product-images-small/images/49900.jpg,5,2,3,3,8,3,3,1
16604,/kaggle/input/fashion-product-images-small/images/16604.jpg,2,1,1,1,4,1,1,1
5160,/kaggle/input/fashion-product-images-small/images/5160.jpg,1,1,1,5,1,2,1,1
58618,/kaggle/input/fashion-product-images-small/images/58618.jpg,2,2,13,46,3,3,3,1
14537,/kaggle/input/fashion-product-images-small/images/14537.jpg,2,1,1,21,10,1,1,2
52322,/kaggle/input/fashion-product-images-small/images/52322.jpg,2,2,13,71,4,3,3,1
11879,/kaggle/input/fashion-product-images-small/images/11879.jpg,1,3,5,17,4,2,8,3
45395,/kaggle/input/fashion-product-images-small/images/45395.jpg,2,3,5,20,4,3,2,1
57650,/kaggle/input/fashion-product-images-small/images/57650.jpg,2,4,29,82,7,4,4,1
10197,/kaggle/input/fashion-product-images-small/images/10197.jpg,2,2,8,10,10,3,5,1
33315,/kaggle/input/fashion-product-images-small/images/33315.jpg,1,1,1,5,1,2,2,1
41735,/kaggle/input/fashion-product-images-small/images/41735.jpg,2,3,5,28,22,3,2,1
11045,/kaggle/input/fashion-product-images-small/images/11045.jpg,1,1,1,1,8,1,1,1
25270,/kaggle/input/fashion-product-images-small/images/25270.jpg,2,2,8,10,17,2,2,1
19228,/kaggle/input/fashion-product-images-small/images/19228.jpg,1,2,27,73,1,2,1,3
55107,/kaggle/input/fashion-product-images-small/images/55107.jpg,2,4,32,90,3,4,4,1
22869,/kaggle/input/fashion-product-images-small/images/22869.jpg,1,3,5,7,10,2,2,1
49558,/kaggle/input/fashion-product-images-small/images/49558.jpg,2,2,8,10,11,2,2,1
3297,/kaggle/input/fashion-product-images-small/images/3297.jpg,1,3,5,23,3,4,1,4
31442,/kaggle/input/fashion-product-images-small/images/31442.jpg,1,1,1,5,5,2,2,4
2345,/kaggle/input/fashion-product-images-small/images/2345.jpg,1,1,1,5,20,1,7,1
30590,/kaggle/input/fashion-product-images-small/images/30590.jpg,1,1,1,5,19,2,2,4
43062,/kaggle/input/fashion-product-images-small/images/43062.jpg,1,1,1,5,21,2,2,1
13712,/kaggle/input/fashion-product-images-small/images/13712.jpg,1,1,1,5,4,1,1,1
27527,/kaggle/input/fashion-product-images-small/images/27527.jpg,1,1,1,1,2,2,2,1
46510,/kaggle/input/fashion-product-images-small/images/46510.jpg,1,2,3,3,4,3,3,1
7637,/kaggle/input/fashion-product-images-small/images/7637.jpg,1,1,1,5,2,1,1,4
50475,/kaggle/input/fashion-product-images-small/images/50475.jpg,1,1,9,25,1,3,3,1
23187,/kaggle/input/fashion-product-images-small/images/23187.jpg,1,1,1,1,4,1,1,3
55335,/kaggle/input/fashion-product-images-small/images/55335.jpg,2,4,40,116,10,4,4,1
13520,/kaggle/input/fashion-product-images-small/images/13520.jpg,2,1,1,64,7,1,1,1
27715,/kaggle/input/fashion-product-images-small/images/27715.jpg,2,2,8,10,16,3,5,1
2177,/kaggle/input/fashion-product-images-small/images/2177.jpg,1,1,1,5,2,2,1,1
22267,/kaggle/input/fashion-product-images-small/images/22267.jpg,2,3,5,28,9,3,2,1
3899,/kaggle/input/fashion-product-images-small/images/3899.jpg,4,1,1,5,8,2,1,1
51795,/kaggle/input/fashion-product-images-small/images/51795.jpg,2,1,9,25,4,2,3,1
16052,/kaggle/input/fashion-product-images-small/images/16052.jpg,1,1,1,1,8,1,1,1
19826,/kaggle/input/fashion-product-images-small/images/19826.jpg,1,1,1,1,20,1,1,1
7405,/kaggle/input/fashion-product-images-small/images/7405.jpg,1,3,5,7,4,3,9,1
34302,/kaggle/input/fashion-product-images-small/images/34302.jpg,2,1,15,26,6,2,2,2
17180,/kaggle/input/fashion-product-images-small/images/17180.jpg,1,1,1,1,14,3,3,1
20530,/kaggle/input/fashion-product-images-small/images/20530.jpg,2,2,20,37,10,3,5,1
44075,/kaggle/input/fashion-product-images-small/images/44075.jpg,2,4,12,27,8,4,4,1
37587,/kaggle/input/fashion-product-images-small/images/37587.jpg,4,1,9,30,6,2,2,1
5352,/kaggle/input/fashion-product-images-small/images/5352.jpg,1,3,5,23,4,2,1,4
36455,/kaggle/input/fashion-product-images-small/images/36455.jpg,1,3,5,23,8,2,2,4
52110,/kaggle/input/fashion-product-images-small/images/52110.jpg,2,1,1,21,28,2,2,2
44849,/kaggle/input/fashion-product-images-small/images/44849.jpg,5,2,22,44,4,2,2,1
24190,/kaggle/input/fashion-product-images-small/images/24190.jpg,5,3,5,7,8,2,2,1
57462,/kaggle/input/fashion-product-images-small/images/57462.jpg,2,2,8,41,22,2,7,1
11277,/kaggle/input/fashion-product-images-small/images/11277.jpg,1,1,2,4,2,1,1,4
25042,/kaggle/input/fashion-product-images-small/images/25042.jpg,2,1,1,5,4,1,1,4
48025,/kaggle/input/fashion-product-images-small/images/48025.jpg,2,2,3,3,8,3,3,1
27188,/kaggle/input/fashion-product-images-small/images/27188.jpg,1,1,1,5,10,2,2,1
18755,/kaggle/input/fashion-product-images-small/images/18755.jpg,2,1,18,34,2,1,1,1
19687,/kaggle/input/fashion-product-images-small/images/19687.jpg,1,1,2,24,5,1,1,1
51934,/kaggle/input/fashion-product-images-small/images/51934.jpg,2,2,8,10,20,2,3,1
3638,/kaggle/input/fashion-product-images-small/images/3638.jpg,1,3,5,7,8,2,1,1
23528,/kaggle/input/fashion-product-images-small/images/23528.jpg,1,4,12,16,3,4,4,1
30903,/kaggle/input/fashion-product-images-small/images/30903.jpg,2,1,2,113,8,2,2,2
7298,/kaggle/input/fashion-product-images-small/images/7298.jpg,1,1,1,5,4,1,1,1
26866,/kaggle/input/fashion-product-images-small/images/26866.jpg,2,1,1,5,8,2,2,1
51108,/kaggle/input/fashion-product-images-small/images/51108.jpg,2,5,26,65,2,2,2,2
29012,/kaggle/input/fashion-product-images-small/images/29012.jpg,1,1,1,5,17,2,2,1
59365,/kaggle/input/fashion-product-images-small/images/59365.jpg,2,1,1,21,19,2,2,2
15876,/kaggle/input/fashion-product-images-small/images/15876.jpg,5,3,7,9,17,1,1,1
39280,/kaggle/input/fashion-product-images-small/images/39280.jpg,1,3,5,7,24,2,9,1
56923,/kaggle/input/fashion-product-images-small/images/56923.jpg,2,3,5,28,19,3,2,1
41994,/kaggle/input/fashion-product-images-small/images/41994.jpg,3,1,2,24,8,2,2,1
15278,/kaggle/input/fashion-product-images-small/images/15278.jpg,1,2,4,6,8,1,1,4
58085,/kaggle/input/fashion-product-images-small/images/58085.jpg,2,2,13,46,3,1,2,1
38160,/kaggle/input/fashion-product-images-small/images/38160.jpg,2,2,16,29,4,3,3,1
6944,/kaggle/input/fashion-product-images-small/images/6944.jpg,1,1,1,5,6,2,1,1
54648,/kaggle/input/fashion-product-images-small/images/54648.jpg,1,2,3,3,4,3,3,1
18567,/kaggle/input/fashion-product-images-small/images/18567.jpg,1,3,5,23,20,1,1,4
48217,/kaggle/input/fashion-product-images-small/images/48217.jpg,1,2,16,29,10,3,3,1
9130,/kaggle/input/fashion-product-images-small/images/9130.jpg,1,3,5,7,5,1,1,1
7896,/kaggle/input/fashion-product-images-small/images/7896.jpg,1,1,2,24,2,1,1,1
26268,/kaggle/input/fashion-product-images-small/images/26268.jpg,1,1,1,5,7,2,2,1
6178,/kaggle/input/fashion-product-images-small/images/6178.jpg,1,3,7,9,8,2,1,1
29220,/kaggle/input/fashion-product-images-small/images/29220.jpg,1,2,4,6,8,2,2,4
12861,/kaggle/input/fashion-product-images-small/images/12861.jpg,1,3,5,17,4,4,2,3
53009,/kaggle/input/fashion-product-images-small/images/53009.jpg,2,1,15,26,25,1,2,2
5399,/kaggle/input/fashion-product-images-small/images/5399.jpg,1,3,5,23,8,2,1,4
32802,/kaggle/input/fashion-product-images-small/images/32802.jpg,2,3,7,9,4,3,2,1
59533,/kaggle/input/fashion-product-images-small/images/59533.jpg,2,2,13,46,3,2,8,1
53835,/kaggle/input/fashion-product-images-small/images/53835.jpg,2,1,1,21,2,2,2,2
38504,/kaggle/input/fashion-product-images-small/images/38504.jpg,4,1,2,36,1,2,2,1
44882,/kaggle/input/fashion-product-images-small/images/44882.jpg,1,1,2,4,1,2,2,1
25089,/kaggle/input/fashion-product-images-small/images/25089.jpg,1,2,20,37,10,3,5,1
8486,/kaggle/input/fashion-product-images-small/images/8486.jpg,2,1,18,34,2,1,1,1
42349,/kaggle/input/fashion-product-images-small/images/42349.jpg,2,1,2,75,17,2,2,1
12439,/kaggle/input/fashion-product-images-small/images/12439.jpg,5,2,22,137,17,1,1,1
48673,/kaggle/input/fashion-product-images-small/images/48673.jpg,2,2,13,46,3,1,2,1
17977,/kaggle/input/fashion-product-images-small/images/17977.jpg,1,3,5,23,4,1,1,4
30769,/kaggle/input/fashion-product-images-small/images/30769.jpg,1,1,1,21,42,2,2,2
9554,/kaggle/input/fashion-product-images-small/images/9554.jpg,1,1,1,5,2,2,1,1
16099,/kaggle/input/fashion-product-images-small/images/16099.jpg,2,2,16,29,17,3,3,1
3852,/kaggle/input/fashion-product-images-small/images/3852.jpg,4,1,1,5,14,2,1,1
2980,/kaggle/input/fashion-product-images-small/images/2980.jpg,1,1,1,5,8,1,7,1
35815,/kaggle/input/fashion-product-images-small/images/35815.jpg,2,3,5,28,8,2,2,1
49593,/kaggle/input/fashion-product-images-small/images/49593.jpg,2,3,5,28,8,3,5,2
23970,/kaggle/input/fashion-product-images-small/images/23970.jpg,1,1,1,5,6,1,1,1
48441,/kaggle/input/fashion-product-images-small/images/48441.jpg,1,1,1,5,8,2,2,1
9766,/kaggle/input/fashion-product-images-small/images/9766.jpg,1,1,1,5,4,1,1,4
35029,/kaggle/input/fashion-product-images-small/images/35029.jpg,2,2,39,110,6,2,2,1
42947,/kaggle/input/fashion-product-images-small/images/42947.jpg,1,2,6,8,10,2,2,1
17379,/kaggle/input/fashion-product-images-small/images/17379.jpg,1,2,28,84,2,1,1,3
47409,/kaggle/input/fashion-product-images-small/images/47409.jpg,2,2,20,37,7,2,2,1
59701,/kaggle/input/fashion-product-images-small/images/59701.jpg,2,1,9,25,2,2,6,1
4079,/kaggle/input/fashion-product-images-small/images/4079.jpg,1,1,1,5,17,2,1,1
24369,/kaggle/input/fashion-product-images-small/images/24369.jpg,2,1,1,21,16,1,1,2
38736,/kaggle/input/fashion-product-images-small/images/38736.jpg,5,2,28,80,25,2,2,1
4845,/kaggle/input/fashion-product-images-small/images/4845.jpg,2,1,1,5,17,2,1,4
33924,/kaggle/input/fashion-product-images-small/images/33924.jpg,2,2,3,3,3,3,3,1
24993,/kaggle/input/fashion-product-images-small/images/24993.jpg,4,1,2,24,1,2,2,1
25841,/kaggle/input/fashion-product-images-small/images/25841.jpg,2,1,1,21,10,2,2,2
45198,/kaggle/input/fashion-product-images-small/images/45198.jpg,2,2,3,3,3,3,3,1
33118,/kaggle/input/fashion-product-images-small/images/33118.jpg,2,3,5,28,11,3,5,1
44876,/kaggle/input/fashion-product-images-small/images/44876.jpg,1,1,1,5,8,2,2,4
11248,/kaggle/input/fashion-product-images-small/images/11248.jpg,1,1,2,45,18,1,1,3
52913,/kaggle/input/fashion-product-images-small/images/52913.jpg,2,1,15,26,25,1,2,2
8472,/kaggle/input/fashion-product-images-small/images/8472.jpg,2,1,1,1,2,1,1,1
16851,/kaggle/input/fashion-product-images-small/images/16851.jpg,2,2,16,29,4,3,3,1
49755,/kaggle/input/fashion-product-images-small/images/49755.jpg,1,2,27,73,2,2,2,3
19025,/kaggle/input/fashion-product-images-small/images/19025.jpg,2,3,5,28,2,3,5,1
2148,/kaggle/input/fashion-product-images-small/images/2148.jpg,1,1,1,5,6,4,1,1
17983,/kaggle/input/fashion-product-images-small/images/17983.jpg,5,2,8,43,4,1,1,1
22258,/kaggle/input/fashion-product-images-small/images/22258.jpg,2,3,5,28,2,3,2,1
19819,/kaggle/input/fashion-product-images-small/images/19819.jpg,1,1,1,15,2,1,1,1
28762,/kaggle/input/fashion-product-images-small/images/28762.jpg,2,1,1,21,17,2,2,2
2974,/kaggle/input/fashion-product-images-small/images/2974.jpg,2,1,1,5,6,1,7,1
50678,/kaggle/input/fashion-product-images-small/images/50678.jpg,1,1,9,57,1,2,3,1
19217,/kaggle/input/fashion-product-images-small/images/19217.jpg,1,2,27,73,4,2,1,3
55138,/kaggle/input/fashion-product-images-small/images/55138.jpg,2,4,29,82,2,4,4,1
8640,/kaggle/input/fashion-product-images-small/images/8640.jpg,2,2,16,29,10,3,3,1
22856,/kaggle/input/fashion-product-images-small/images/22856.jpg,1,3,5,7,10,2,2,1
49567,/kaggle/input/fashion-product-images-small/images/49567.jpg,2,2,8,10,4,2,5,1
9792,/kaggle/input/fashion-product-images-small/images/9792.jpg,1,1,1,1,8,1,1,1
27518,/kaggle/input/fashion-product-images-small/images/27518.jpg,2,1,9,25,8,3,5,1
34933,/kaggle/input/fashion-product-images-small/images/34933.jpg,2,1,1,50,27,2,2,2
55904,/kaggle/input/fashion-product-images-small/images/55904.jpg,2,4,29,82,14,4,4,1
7608,/kaggle/input/fashion-product-images-small/images/7608.jpg,1,2,8,80,10,2,1,1
51598,/kaggle/input/fashion-product-images-small/images/51598.jpg,2,1,2,115,2,2,2,1
43861,/kaggle/input/fashion-product-images-small/images/43861.jpg,2,2,13,46,16,2,2,1
28550,/kaggle/input/fashion-product-images-small/images/28550.jpg,1,1,1,5,4,2,2,1
10994,/kaggle/input/fashion-product-images-small/images/10994.jpg,1,1,1,5,4,1,1,1
44278,/kaggle/input/fashion-product-images-small/images/44278.jpg,2,2,8,10,4,2,2,1
58627,/kaggle/input/fashion-product-images-small/images/58627.jpg,2,2,13,71,20,3,3,1
14508,/kaggle/input/fashion-product-images-small/images/14508.jpg,1,1,1,5,1,1,1,4
11846,/kaggle/input/fashion-product-images-small/images/11846.jpg,1,3,7,9,17,2,2,1
36658,/kaggle/input/fashion-product-images-small/images/36658.jpg,2,2,8,61,9,2,2,1
5963,/kaggle/input/fashion-product-images-small/images/5963.jpg,1,1,1,1,2,2,1,1
39610,/kaggle/input/fashion-product-images-small/images/39610.jpg,2,3,5,28,5,3,5,1
28908,/kaggle/input/fashion-product-images-small/images/28908.jpg,2,1,1,21,17,2,2,2
13349,/kaggle/input/fashion-product-images-small/images/13349.jpg,2,1,2,2,2,1,1,1
19673,/kaggle/input/fashion-product-images-small/images/19673.jpg,2,1,1,5,14,2,1,1
46977,/kaggle/input/fashion-product-images-small/images/46977.jpg,2,2,8,10,4,2,2,1
8224,/kaggle/input/fashion-product-images-small/images/8224.jpg,1,2,8,61,4,3,3,1
49103,/kaggle/input/fashion-product-images-small/images/49103.jpg,2,4,14,134,13,4,4,1
28134,/kaggle/input/fashion-product-images-small/images/28134.jpg,1,1,9,25,21,2,3,1
47099,/kaggle/input/fashion-product-images-small/images/47099.jpg,3,3,5,7,2,2,2,1
27940,/kaggle/input/fashion-product-images-small/images/27940.jpg,2,1,2,2,40,2,2,1
26892,/kaggle/input/fashion-product-images-small/images/26892.jpg,2,1,1,11,14,2,2,1
31825,/kaggle/input/fashion-product-images-small/images/31825.jpg,1,2,3,3,4,3,3,1
52779,/kaggle/input/fashion-product-images-small/images/52779.jpg,2,2,20,37,17,1,2,1
58243,/kaggle/input/fashion-product-images-small/images/58243.jpg,2,2,20,37,17,2,2,1
39274,/kaggle/input/fashion-product-images-small/images/39274.jpg,1,3,5,7,24,3,9,1
15882,/kaggle/input/fashion-product-images-small/images/15882.jpg,5,3,5,7,4,3,8,1
14950,/kaggle/input/fashion-product-images-small/images/14950.jpg,1,1,1,5,7,1,1,1
41960,/kaggle/input/fashion-product-images-small/images/41960.jpg,3,1,1,1,17,2,2,1
58071,/kaggle/input/fashion-product-images-small/images/58071.jpg,2,2,13,46,3,1,2,1
5709,/kaggle/input/fashion-product-images-small/images/5709.jpg,1,3,7,9,5,2,1,1
25419,/kaggle/input/fashion-product-images-small/images/25419.jpg,1,3,5,23,8,2,2,4
36832,/kaggle/input/fashion-product-images-small/images/36832.jpg,2,1,1,21,6,2,2,2
21885,/kaggle/input/fashion-product-images-small/images/21885.jpg,2,1,1,21,6,1,1,2
38194,/kaggle/input/fashion-product-images-small/images/38194.jpg,1,2,16,29,4,3,3,1
20957,/kaggle/input/fashion-product-images-small/images/20957.jpg,1,3,7,9,5,1,1,1
57039,/kaggle/input/fashion-product-images-small/images/57039.jpg,2,1,18,34,4,2,2,1
18593,/kaggle/input/fashion-product-images-small/images/18593.jpg,1,3,5,23,8,1,1,4
19441,/kaggle/input/fashion-product-images-small/images/19441.jpg,1,2,35,104,4,2,2,1
7862,/kaggle/input/fashion-product-images-small/images/7862.jpg,1,1,1,5,4,1,1,1
13947,/kaggle/input/fashion-product-images-small/images/13947.jpg,2,1,1,5,2,2,1,1
34759,/kaggle/input/fashion-product-images-small/images/34759.jpg,2,2,8,10,4,2,5,1
28306,/kaggle/input/fashion-product-images-small/images/28306.jpg,1,2,16,29,6,3,3,1
16409,/kaggle/input/fashion-product-images-small/images/16409.jpg,1,1,1,1,5,1,1,1
12895,/kaggle/input/fashion-product-images-small/images/12895.jpg,3,3,5,23,4,1,2,4
46379,/kaggle/input/fashion-product-images-small/images/46379.jpg,1,1,1,1,26,2,2,1
20196,/kaggle/input/fashion-product-images-small/images/20196.jpg,1,1,1,5,1,1,1,1
53464,/kaggle/input/fashion-product-images-small/images/53464.jpg,2,1,9,12,16,2,4,1
38955,/kaggle/input/fashion-product-images-small/images/38955.jpg,3,1,1,5,6,2,2,1
4626,/kaggle/input/fashion-product-images-small/images/4626.jpg,1,3,5,23,10,2,1,4
39887,/kaggle/input/fashion-product-images-small/images/39887.jpg,1,3,5,23,8,2,2,4
15271,/kaggle/input/fashion-product-images-small/images/15271.jpg,2,3,5,7,3,1,1,1
38169,/kaggle/input/fashion-product-images-small/images/38169.jpg,2,2,16,29,4,3,3,1
24536,/kaggle/input/fashion-product-images-small/images/24536.jpg,2,1,1,78,4,1,1,2
56116,/kaggle/input/fashion-product-images-small/images/56116.jpg,2,4,14,52,14,4,4,1
59962,/kaggle/input/fashion-product-images-small/images/59962.jpg,1,4,12,16,22,4,4,1
21878,/kaggle/input/fashion-product-images-small/images/21878.jpg,2,1,1,21,7,1,1,2
42724,/kaggle/input/fashion-product-images-small/images/42724.jpg,2,3,5,20,10,3,2,1
26261,/kaggle/input/fashion-product-images-small/images/26261.jpg,1,1,1,5,9,2,8,1
12054,/kaggle/input/fashion-product-images-small/images/12054.jpg,1,1,1,5,8,1,1,1
54641,/kaggle/input/fashion-product-images-small/images/54641.jpg,1,2,3,3,4,3,3,1
13186,/kaggle/input/fashion-product-images-small/images/13186.jpg,1,3,5,7,4,2,2,1
30304,/kaggle/input/fashion-product-images-small/images/30304.jpg,1,1,1,5,15,2,2,1
9139,/kaggle/input/fashion-product-images-small/images/9139.jpg,1,3,7,9,6,2,1,1
29229,/kaggle/input/fashion-product-images-small/images/29229.jpg,1,3,5,23,4,2,2,4
51333,/kaggle/input/fashion-product-images-small/images/51333.jpg,1,1,1,56,9,2,5,1
46384,/kaggle/input/fashion-product-images-small/images/46384.jpg,1,1,1,5,4,2,2,1
12868,/kaggle/input/fashion-product-images-small/images/12868.jpg,1,3,5,17,4,4,2,3
35676,/kaggle/input/fashion-product-images-small/images/35676.jpg,1,3,5,7,1,2,2,1
6171,/kaggle/input/fashion-product-images-small/images/6171.jpg,1,1,1,5,2,2,1,1
47256,/kaggle/input/fashion-product-images-small/images/47256.jpg,1,1,9,25,4,2,3,1
26053,/kaggle/input/fashion-product-images-small/images/26053.jpg,1,1,1,1,2,2,2,3
12266,/kaggle/input/fashion-product-images-small/images/12266.jpg,1,1,1,1,2,3,1,3
42516,/kaggle/input/fashion-product-images-small/images/42516.jpg,2,1,1,78,2,2,2,2
3631,/kaggle/input/fashion-product-images-small/images/3631.jpg,1,3,7,9,10,2,1,1
30136,/kaggle/input/fashion-product-images-small/images/30136.jpg,1,1,1,5,1,2,2,1
27181,/kaggle/input/fashion-product-images-small/images/27181.jpg,1,1,2,45,2,2,2,3
